05-27-2019 05:30:32	models/model35	Inp Size: 252	Data: data/train.txt	Samples: 35	Acc: 100.0	Prec: 100.0	Rec: 100.0
05-27-2019 05:30:52	models/model35	Inp Size: 252	Data: data/train2.txt	Samples: 10000	Acc: 65.68	Prec: 99.56	Rec: 31.5
05-27-2019 05:34:01	models/model35	Inp Size: 252	Data: data/100k.txt	Samples: 100000	Acc: 66.32	Prec: 99.77	Rec: 32.72
05-27-2019 05:39:52	models/model10k-2	Inp Size: 252	Data: data/test.txt	Samples: 16	Acc: 100.0	Prec: 100.0	Rec: 100.0
05-27-2019 05:39:53	models/model10k-2	Inp Size: 252	Data: data/train.txt	Samples: 35	Acc: 100.0	Prec: 100.0	Rec: 100.0
05-27-2019 05:40:09	models/model10k-2	Inp Size: 252	Data: data/train2.txt	Samples: 10000	Acc: 100.0	Prec: 100.0	Rec: 100.0
05-27-2019 05:43:03	models/model10k-2	Inp Size: 252	Data: data/100k.txt	Samples: 100000	Acc: 100.0	Prec: 100.0	Rec: 100.0
05-27-2019 05:47:02	models/model10k-2	Inp Size: 252	Data: data/gendata.txt	Samples: 1000	Acc: 100.0	Prec: 100.0	Rec: 100.0
05-27-2019 05:49:16	models/model10k	Inp Size: 252	Data: data/gendata.txt	Samples: 1000	Acc: 100.0	Prec: 100.0	Rec: 100.0
05-27-2019 15:05:00	tester	Inp Size: 252	Data: data/test.txt	Samples: 16	Acc: 50.0	Prec: 50.0	Rec: 100.0
05-27-2019 15:05:54	tester	Inp Size: 252	Data: data/test.txt	Samples: 16	Acc: 50.0	Prec: 50.0	Rec: 100.0
05-27-2019 15:06:08	tester	Inp Size: 252	Data: data/test.txt	Samples: 16	Acc: 50.0	Prec: 50.0	Rec: 100.0
05-27-2019 15:07:04	tester	Inp Size: 252	Data: data/test.txt	Samples: 16	Acc: 50.0	Prec: 50.0	Rec: 100.0
05-27-2019 15:07:28	tester	Inp Size: 252	Data: data/test.txt	Samples: 16	Acc: 81.25	Prec: 100.0	Rec: 62.5
05-27-2019 15:08:43	tester	Inp Size: 252	Data: data/test.txt	Samples: 16	Acc: 100.0	Prec: 100.0	Rec: 100.0
05-27-2019 15:08:53	tester	Inp Size: 252	Data: data/train.txt	Samples: 35	Acc: 94.29	Prec: 85.71	Rec: 85.71
05-27-2019 15:09:49	tester	Inp Size: 252	Data: data/train.txt	Samples: 35	Acc: 94.29	Prec: 85.71	Rec: 85.71
05-27-2019 15:10:37	tester	Inp Size: 252	Data: data/train.txt	Samples: 35	Acc: 94.29	Prec: 85.71	Rec: 85.71
05-27-2019 15:11:03	tester	Inp Size: 252	Data: data/train2.txt	Samples: 10000	Acc: 88.58	Prec: 86.52	Rec: 91.4
05-27-2019 17:57:13	tester	Inp Size: 252	Resolution: 2	Total Epochs: 1100	Data: data/train.txt	Samples: 35	Acc: 100.0	Prec: 100.0	Rec: 100.0
05-27-2019 17:59:36	tester	Inp Size: 252	Resolution: 2	Total Epochs: 1100	Data: data/train.txt	Samples: 35	Acc: 100.0	Prec: 100.0	Rec: 100.0
05-27-2019 18:01:58	tester	Inp Size: 252	Resolution: 2	Total Epochs: 1000	Data: data/train.txt	Samples: 35	Acc: 100.0	Prec: 100.0	Rec: 100.0
